"","team","team_name","year","total","home","away","week","weekly_attendance"
"7608","Atlanta","Falcons",2014,1121026,577047,543979,9,NA
"7609","Atlanta","Falcons",2014,1121026,577047,543979,10,57751
"7610","Atlanta","Falcons",2014,1121026,577047,543979,11,73314
"7611","Atlanta","Falcons",2014,1121026,577047,543979,12,70046
"7612","Atlanta","Falcons",2014,1121026,577047,543979,13,69557
"7613","Atlanta","Falcons",2014,1121026,577047,543979,14,77512
"7614","Atlanta","Falcons",2014,1121026,577047,543979,15,71161
"7615","Atlanta","Falcons",2014,1121026,577047,543979,16,73164
"7616","Atlanta","Falcons",2014,1121026,577047,543979,17,71015
"7617","Baltimore","Ravens",2014,1096129,568353,527776,1,70925
"7618","Baltimore","Ravens",2014,1096129,568353,527776,2,71181
"7619","Baltimore","Ravens",2014,1096129,568353,527776,3,67407
"7620","Baltimore","Ravens",2014,1096129,568353,527776,4,71218
"7621","Baltimore","Ravens",2014,1096129,568353,527776,5,65258
"7622","Baltimore","Ravens",2014,1096129,568353,527776,6,60041
"7623","Baltimore","Ravens",2014,1096129,568353,527776,7,71184
"7624","Baltimore","Ravens",2014,1096129,568353,527776,8,55711
"7625","Baltimore","Ravens",2014,1096129,568353,527776,9,63971
"7626","Baltimore","Ravens",2014,1096129,568353,527776,10,70914
"7627","Baltimore","Ravens",2014,1096129,568353,527776,11,NA
"7628","Baltimore","Ravens",2014,1096129,568353,527776,12,73373
"7629","Baltimore","Ravens",2014,1096129,568353,527776,13,71060
"7630","Baltimore","Ravens",2014,1096129,568353,527776,14,70244
"7631","Baltimore","Ravens",2014,1096129,568353,527776,15,70801
"7632","Baltimore","Ravens",2014,1096129,568353,527776,16,71771
"7633","Baltimore","Ravens",2014,1096129,568353,527776,17,71070
"7634","Buffalo","Bills",2014,1085974,540180,545794,1,62425
"7635","Buffalo","Bills",2014,1085974,540180,545794,2,69954
"7636","Buffalo","Bills",2014,1085974,540180,545794,3,68611
"7637","Buffalo","Bills",2014,1085974,540180,545794,4,71756
"7638","Buffalo","Bills",2014,1085974,540180,545794,5,62775
"7639","Buffalo","Bills",2014,1085974,540180,545794,6,70185
"7640","Buffalo","Bills",2014,1085974,540180,545794,7,68477
"7641","Buffalo","Bills",2014,1085974,540180,545794,8,78160
"7642","Buffalo","Bills",2014,1085974,540180,545794,9,NA
"7643","Buffalo","Bills",2014,1085974,540180,545794,10,68119
"7644","Buffalo","Bills",2014,1085974,540180,545794,11,71573
"7645","Buffalo","Bills",2014,1085974,540180,545794,12,56044
"7646","Buffalo","Bills",2014,1085974,540180,545794,13,68576
"7647","Buffalo","Bills",2014,1085974,540180,545794,14,76913
"7648","Buffalo","Bills",2014,1085974,540180,545794,15,70214
"7649","Buffalo","Bills",2014,1085974,540180,545794,16,53436
"7650","Buffalo","Bills",2014,1085974,540180,545794,17,68756
"7651","Carolina","Panthers",2014,1123313,588861,534452,1,62442
"7652","Carolina","Panthers",2014,1123313,588861,534452,2,73586
"7653","Carolina","Panthers",2014,1123313,588861,534452,3,73945
"7654","Carolina","Panthers",2014,1123313,588861,534452,4,71218
"7655","Carolina","Panthers",2014,1123313,588861,534452,5,73659
"7656","Carolina","Panthers",2014,1123313,588861,534452,6,57053
"7657","Carolina","Panthers",2014,1123313,588861,534452,7,78106
"7658","Carolina","Panthers",2014,1123313,588861,534452,8,74042
"7659","Carolina","Panthers",2014,1123313,588861,534452,9,73663
"7660","Carolina","Panthers",2014,1123313,588861,534452,10,69596
"7661","Carolina","Panthers",2014,1123313,588861,534452,11,73314
"7662","Carolina","Panthers",2014,1123313,588861,534452,12,NA
"7663","Carolina","Panthers",2014,1123313,588861,534452,13,52016
"7664","Carolina","Panthers",2014,1123313,588861,534452,14,73006
"7665","Carolina","Panthers",2014,1123313,588861,534452,15,72842
"7666","Carolina","Panthers",2014,1123313,588861,534452,16,73810
"7667","Carolina","Panthers",2014,1123313,588861,534452,17,71015
"7668","Chicago","Bears",2014,1050366,493449,556917,1,62425
"7669","Chicago","Bears",2014,1050366,493449,556917,2,70799
"7670","Chicago","Bears",2014,1050366,493449,556917,3,78160
"7671","Chicago","Bears",2014,1050366,493449,556917,4,61736
"7672","Chicago","Bears",2014,1050366,493449,556917,5,73659
"7673","Chicago","Bears",2014,1050366,493449,556917,6,70712
"7674","Chicago","Bears",2014,1050366,493449,556917,7,62413
"7675","Chicago","Bears",2014,1050366,493449,556917,8,68756
"7676","Chicago","Bears",2014,1050366,493449,556917,9,NA
"7677","Chicago","Bears",2014,1050366,493449,556917,10,78292
"7678","Chicago","Bears",2014,1050366,493449,556917,11,61792
"7679","Chicago","Bears",2014,1050366,493449,556917,12,61109
"7680","Chicago","Bears",2014,1050366,493449,556917,13,64175
"7681","Chicago","Bears",2014,1050366,493449,556917,14,61558
"7682","Chicago","Bears",2014,1050366,493449,556917,15,60996
"7683","Chicago","Bears",2014,1050366,493449,556917,16,61420
"7684","Chicago","Bears",2014,1050366,493449,556917,17,52364
"7685","Cincinnati","Bengals",2014,1025166,485628,539538,1,70925
"7686","Cincinnati","Bengals",2014,1025166,485628,539538,2,58574
"7687","Cincinnati","Bengals",2014,1025166,485628,539538,3,56743
"7688","Cincinnati","Bengals",2014,1025166,485628,539538,4,NA
"7689","Cincinnati","Bengals",2014,1025166,485628,539538,5,68756
"7690","Cincinnati","Bengals",2014,1025166,485628,539538,6,57053
"7691","Cincinnati","Bengals",2014,1025166,485628,539538,7,66539
"7692","Cincinnati","Bengals",2014,1025166,485628,539538,8,55711
"7693","Cincinnati","Bengals",2014,1025166,485628,539538,9,60057
"7694","Cincinnati","Bengals",2014,1025166,485628,539538,10,65871
"7695","Cincinnati","Bengals",2014,1025166,485628,539538,11,73073
"7696","Cincinnati","Bengals",2014,1025166,485628,539538,12,71777
"7697","Cincinnati","Bengals",2014,1025166,485628,539538,13,56340
"7698","Cincinnati","Bengals",2014,1025166,485628,539538,14,65512
"7699","Cincinnati","Bengals",2014,1025166,485628,539538,15,67431
"7700","Cincinnati","Bengals",2014,1025166,485628,539538,16,66107
"7701","Cincinnati","Bengals",2014,1025166,485628,539538,17,64697
"7702","Cleveland","Browns",2014,1083855,539400,544455,1,64598
"7703","Cleveland","Browns",2014,1083855,539400,544455,2,67407
"7704","Cleveland","Browns",2014,1083855,539400,544455,3,67407
"7705","Cleveland","Browns",2014,1083855,539400,544455,4,NA
"7706","Cleveland","Browns",2014,1083855,539400,544455,5,69143
"7707","Cleveland","Browns",2014,1083855,539400,544455,6,67431
"7708","Cleveland","Browns",2014,1083855,539400,544455,7,61341
"7709","Cleveland","Browns",2014,1083855,539400,544455,8,67431
"7710","Cleveland","Browns",2014,1083855,539400,544455,9,67431
"7711","Cleveland","Browns",2014,1083855,539400,544455,10,65871
"7712","Cleveland","Browns",2014,1083855,539400,544455,11,67431
"7713","Cleveland","Browns",2014,1083855,539400,544455,12,70046
"7714","Cleveland","Browns",2014,1083855,539400,544455,13,68576
"7715","Cleveland","Browns",2014,1083855,539400,544455,14,67431
"7716","Cleveland","Browns",2014,1083855,539400,544455,15,67431
"7717","Cleveland","Browns",2014,1083855,539400,544455,16,73810
"7718","Cleveland","Browns",2014,1083855,539400,544455,17,71070
"7719","Dallas","Cowboys",2014,1293046,720558,572488,1,91174
"7720","Dallas","Cowboys",2014,1293046,720558,572488,2,69143
"7721","Dallas","Cowboys",2014,1293046,720558,572488,3,58739
"7722","Dallas","Cowboys",2014,1293046,720558,572488,4,91176
"7723","Dallas","Cowboys",2014,1293046,720558,572488,5,91159
"7724","Dallas","Cowboys",2014,1293046,720558,572488,6,68432
"7725","Dallas","Cowboys",2014,1293046,720558,572488,7,91028
"7726","Dallas","Cowboys",2014,1293046,720558,572488,8,87055
"7727","Dallas","Cowboys",2014,1293046,720558,572488,9,85688
"7728","Dallas","Cowboys",2014,1293046,720558,572488,10,83603
"7729","Dallas","Cowboys",2014,1293046,720558,572488,11,NA
"7730","Dallas","Cowboys",2014,1293046,720558,572488,12,80520
"7731","Dallas","Cowboys",2014,1293046,720558,572488,13,91379
"7732","Dallas","Cowboys",2014,1293046,720558,572488,14,61558
"7733","Dallas","Cowboys",2014,1293046,720558,572488,15,69596
"7734","Dallas","Cowboys",2014,1293046,720558,572488,16,91899
"7735","Dallas","Cowboys",2014,1293046,720558,572488,17,80897
"7736","Denver","Broncos",2014,1156767,615517,541250,1,76939
"7737","Denver","Broncos",2014,1156767,615517,541250,2,76900
"7738","Denver","Broncos",2014,1156767,615517,541250,3,68447
"7739","Denver","Broncos",2014,1156767,615517,541250,4,NA
"7740","Denver","Broncos",2014,1156767,615517,541250,5,76895
"7741","Denver","Broncos",2014,1156767,615517,541250,6,78160
"7742","Denver","Broncos",2014,1156767,615517,541250,7,77047
"7743","Denver","Broncos",2014,1156767,615517,541250,8,76907
"7744","Denver","Broncos",2014,1156767,615517,541250,9,68756
"7745","Denver","Broncos",2014,1156767,615517,541250,10,54803
"7746","Denver","Broncos",2014,1156767,615517,541250,11,59401
"7747","Denver","Broncos",2014,1156767,615517,541250,12,76987
"7748","Denver","Broncos",2014,1156767,615517,541250,13,76894
"7749","Denver","Broncos",2014,1156767,615517,541250,14,76913
"7750","Denver","Broncos",2014,1156767,615517,541250,15,68682
"7751","Denver","Broncos",2014,1156767,615517,541250,16,66107
"7752","Denver","Broncos",2014,1156767,615517,541250,17,76929
"7753","Detroit","Lions",2014,1062760,504198,558562,1,64401
"7754","Detroit","Lions",2014,1062760,504198,558562,2,73586
"7755","Detroit","Lions",2014,1062760,504198,558562,3,62418
"7756","Detroit","Lions",2014,1062760,504198,558562,4,78160
"7757","Detroit","Lions",2014,1062760,504198,558562,5,62775
"7758","Detroit","Lions",2014,1062760,504198,558562,6,52213
"7759","Detroit","Lions",2014,1062760,504198,558562,7,63271
"7760","Detroit","Lions",2014,1062760,504198,558562,8,83532
"7761","Detroit","Lions",2014,1062760,504198,558562,9,NA
"7762","Detroit","Lions",2014,1062760,504198,558562,10,63179
"7763","Detroit","Lions",2014,1062760,504198,558562,11,62487
"7764","Detroit","Lions",2014,1062760,504198,558562,12,68756
"7765","Detroit","Lions",2014,1062760,504198,558562,13,64175
"7766","Detroit","Lions",2014,1062760,504198,558562,14,61489
"7767","Detroit","Lions",2014,1062760,504198,558562,15,62490
"7768","Detroit","Lions",2014,1062760,504198,558562,16,61420
"7769","Detroit","Lions",2014,1062760,504198,558562,17,78408
"7770","Green Bay","Packers",2014,1148560,625114,523446,1,68424
"7771","Green Bay","Packers",2014,1148560,625114,523446,2,78041
"7772","Green Bay","Packers",2014,1148560,625114,523446,3,62418
"7773","Green Bay","Packers",2014,1148560,625114,523446,4,61736
"7774","Green Bay","Packers",2014,1148560,625114,523446,5,78054
"7775","Green Bay","Packers",2014,1148560,625114,523446,6,70875
"7776","Green Bay","Packers",2014,1148560,625114,523446,7,78106
"7777","Green Bay","Packers",2014,1148560,625114,523446,8,73146
"7778","Green Bay","Packers",2014,1148560,625114,523446,9,NA
"7779","Green Bay","Packers",2014,1148560,625114,523446,10,78292
"7780","Green Bay","Packers",2014,1148560,625114,523446,11,78270
"7781","Green Bay","Packers",2014,1148560,625114,523446,12,52386
"7782","Green Bay","Packers",2014,1148560,625114,523446,13,78431
"7783","Green Bay","Packers",2014,1148560,625114,523446,14,77512
"7784","Green Bay","Packers",2014,1148560,625114,523446,15,70214
"7785","Green Bay","Packers",2014,1148560,625114,523446,16,64247
"7786","Green Bay","Packers",2014,1148560,625114,523446,17,78408
"7787","Houston","Texans",2014,1115983,574132,541851,1,71770
"7788","Houston","Texans",2014,1115983,574132,541851,2,54063
"7789","Houston","Texans",2014,1115983,574132,541851,3,77462
"7790","Houston","Texans",2014,1115983,574132,541851,4,71756
"7791","Houston","Texans",2014,1115983,574132,541851,5,91159
"7792","Houston","Texans",2014,1115983,574132,541851,6,71787
"7793","Houston","Texans",2014,1115983,574132,541851,7,56375
"7794","Houston","Texans",2014,1115983,574132,541851,8,69143
"7795","Houston","Texans",2014,1115983,574132,541851,9,71780
"7796","Houston","Texans",2014,1115983,574132,541851,10,NA
"7797","Houston","Texans",2014,1115983,574132,541851,11,67431
"7798","Houston","Texans",2014,1115983,574132,541851,12,71777
"7799","Houston","Texans",2014,1115983,574132,541851,13,71714
"7800","Houston","Texans",2014,1115983,574132,541851,14,61070
"7801","Houston","Texans",2014,1115983,574132,541851,15,65148
"7802","Houston","Texans",2014,1115983,574132,541851,16,71771
"7803","Houston","Texans",2014,1115983,574132,541851,17,71777
"7804","Indianapolis","Colts",2014,1101258,523004,578254,1,76939
"7805","Indianapolis","Colts",2014,1101258,523004,578254,2,64871
"7806","Indianapolis","Colts",2014,1101258,523004,578254,3,60601
"7807","Indianapolis","Colts",2014,1101258,523004,578254,4,64757
"7808","Indianapolis","Colts",2014,1101258,523004,578254,5,65258
"7809","Indianapolis","Colts",2014,1101258,523004,578254,6,71787
"7810","Indianapolis","Colts",2014,1101258,523004,578254,7,66539
"7811","Indianapolis","Colts",2014,1101258,523004,578254,8,62479
"7812","Indianapolis","Colts",2014,1101258,523004,578254,9,77975
"7813","Indianapolis","Colts",2014,1101258,523004,578254,10,NA
"7814","Indianapolis","Colts",2014,1101258,523004,578254,11,66751
"7815","Indianapolis","Colts",2014,1101258,523004,578254,12,64328
"7816","Indianapolis","Colts",2014,1101258,523004,578254,13,65352
"7817","Indianapolis","Colts",2014,1101258,523004,578254,14,67431
"7818","Indianapolis","Colts",2014,1101258,523004,578254,15,65148
"7819","Indianapolis","Colts",2014,1101258,523004,578254,16,91899
"7820","Indianapolis","Colts",2014,1101258,523004,578254,17,69143
"7821","Jacksonville","Jaguars",2014,1066627,524335,542292,1,69596
"7822","Jacksonville","Jaguars",2014,1066627,524335,542292,2,80037
"7823","Jacksonville","Jaguars",2014,1066627,524335,542292,3,60601
"7824","Jacksonville","Jaguars",2014,1066627,524335,542292,4,56553
"7825","Jacksonville","Jaguars",2014,1066627,524335,542292,5,66198
"7826","Jacksonville","Jaguars",2014,1066627,524335,542292,6,69143
"7827","Jacksonville","Jaguars",2014,1066627,524335,542292,7,61341
"7828","Jacksonville","Jaguars",2014,1066627,524335,542292,8,65633
"7829","Jacksonville","Jaguars",2014,1066627,524335,542292,9,60057
"7830","Jacksonville","Jaguars",2014,1066627,524335,542292,10,83603
"7831","Jacksonville","Jaguars",2014,1066627,524335,542292,11,NA
"7832","Jacksonville","Jaguars",2014,1066627,524335,542292,12,64328
"7833","Jacksonville","Jaguars",2014,1066627,524335,542292,13,64687
"7834","Jacksonville","Jaguars",2014,1066627,524335,542292,14,61070
"7835","Jacksonville","Jaguars",2014,1066627,524335,542292,15,70801
"7836","Jacksonville","Jaguars",2014,1066627,524335,542292,16,61202
"7837","Jacksonville","Jaguars",2014,1066627,524335,542292,17,71777
"7838","Kansas City","Chiefs",2014,1127251,599743,527508,1,73569
"7839","Kansas City","Chiefs",2014,1127251,599743,527508,2,76900
"7840","Kansas City","Chiefs",2014,1127251,599743,527508,3,70313
"7841","Kansas City","Chiefs",2014,1127251,599743,527508,4,76613
"7842","Kansas City","Chiefs",2014,1127251,599743,527508,5,70799
"7843","Kansas City","Chiefs",2014,1127251,599743,527508,6,NA
"7844","Kansas City","Chiefs",2014,1127251,599743,527508,7,65260
"7845","Kansas City","Chiefs",2014,1127251,599743,527508,8,75972
"7846","Kansas City","Chiefs",2014,1127251,599743,527508,9,74127
"7847","Kansas City","Chiefs",2014,1127251,599743,527508,10,68119
"7848","Kansas City","Chiefs",2014,1127251,599743,527508,11,76463
"7849","Kansas City","Chiefs",2014,1127251,599743,527508,12,52865
"7850","Kansas City","Chiefs",2014,1127251,599743,527508,13,76894
"7851","Kansas City","Chiefs",2014,1127251,599743,527508,14,62387
"7852","Kansas City","Chiefs",2014,1127251,599743,527508,15,72153
"7853","Kansas City","Chiefs",2014,1127251,599743,527508,16,60865
"7854","Kansas City","Chiefs",2014,1127251,599743,527508,17,73952
"7855","Miami","Dolphins",2014,1128798,560280,568518,1,70630
"7856","Miami","Dolphins",2014,1128798,560280,568518,2,69954
"7857","Miami","Dolphins",2014,1128798,560280,568518,3,70313
"7858","Miami","Dolphins",2014,1128798,560280,568518,4,83436
"7859","Miami","Dolphins",2014,1128798,560280,568518,5,NA
"7860","Miami","Dolphins",2014,1128798,560280,568518,6,70875
"7861","Miami","Dolphins",2014,1128798,560280,568518,7,62413
"7862","Miami","Dolphins",2014,1128798,560280,568518,8,65633
"7863","Miami","Dolphins",2014,1128798,560280,568518,9,70222
"7864","Miami","Dolphins",2014,1128798,560280,568518,10,63179
"7865","Miami","Dolphins",2014,1128798,560280,568518,11,71573
"7866","Miami","Dolphins",2014,1128798,560280,568518,12,76987
"7867","Miami","Dolphins",2014,1128798,560280,568518,13,78160
"7868","Miami","Dolphins",2014,1128798,560280,568518,14,70244
"7869","Miami","Dolphins",2014,1128798,560280,568518,15,68756
"7870","Miami","Dolphins",2014,1128798,560280,568518,16,66203
"7871","Miami","Dolphins",2014,1128798,560280,568518,17,70220
"7872","Minnesota","Vikings",2014,940423,417906,522517,1,55919
"7873","Minnesota","Vikings",2014,940423,417906,522517,2,52350
"7874","Minnesota","Vikings",2014,940423,417906,522517,3,73005
"7875","Minnesota","Vikings",2014,940423,417906,522517,4,52173
"7876","Minnesota","Vikings",2014,940423,417906,522517,5,78054
"7877","Minnesota","Vikings",2014,940423,417906,522517,6,52213
"7878","Minnesota","Vikings",2014,940423,417906,522517,7,68477
"7879","Minnesota","Vikings",2014,940423,417906,522517,8,56577
"7880","Minnesota","Vikings",2014,940423,417906,522517,9,52252
"7881","Minnesota","Vikings",2014,940423,417906,522517,10,NA
"7882","Minnesota","Vikings",2014,940423,417906,522517,11,61792
"7883","Minnesota","Vikings",2014,940423,417906,522517,12,52386
"7884","Minnesota","Vikings",2014,940423,417906,522517,13,52016
"7885","Minnesota","Vikings",2014,940423,417906,522517,14,52152
"7886","Minnesota","Vikings",2014,940423,417906,522517,15,62490
"7887","Minnesota","Vikings",2014,940423,417906,522517,16,66203
"7888","Minnesota","Vikings",2014,940423,417906,522517,17,52364
"7889","New England","Patriots",2014,1111983,550048,561935,1,70630
"7890","New England","Patriots",2014,1111983,550048,561935,2,52350
"7891","New England","Patriots",2014,1111983,550048,561935,3,68756
"7892","New England","Patriots",2014,1111983,550048,561935,4,76613
"7893","New England","Patriots",2014,1111983,550048,561935,5,68756
"7894","New England","Patriots",2014,1111983,550048,561935,6,70185
"7895","New England","Patriots",2014,1111983,550048,561935,7,68756
"7896","New England","Patriots",2014,1111983,550048,561935,8,68756
"7897","New England","Patriots",2014,1111983,550048,561935,9,68756
"7898","New England","Patriots",2014,1111983,550048,561935,10,NA
"7899","New England","Patriots",2014,1111983,550048,561935,11,66751
"7900","New England","Patriots",2014,1111983,550048,561935,12,68756
"7901","New England","Patriots",2014,1111983,550048,561935,13,78431
"7902","New England","Patriots",2014,1111983,550048,561935,14,68815
"7903","New England","Patriots",2014,1111983,550048,561935,15,68756
"7904","New England","Patriots",2014,1111983,550048,561935,16,78160
"7905","New England","Patriots",2014,1111983,550048,561935,17,68756
"7906","New Orleans","Saints",2014,1133987,584900,549087,1,70706
"7907","New Orleans","Saints",2014,1133987,584900,549087,2,67407
"7908","New Orleans","Saints",2014,1133987,584900,549087,3,73005
"7909","New Orleans","Saints",2014,1133987,584900,549087,4,91176
"7910","New Orleans","Saints",2014,1133987,584900,549087,5,73004
"7911","New Orleans","Saints",2014,1133987,584900,549087,6,NA
"7912","New Orleans","Saints",2014,1133987,584900,549087,7,63271
"7913","New Orleans","Saints",2014,1133987,584900,549087,8,73146
"7914","New Orleans","Saints",2014,1133987,584900,549087,9,73663
"7915","New Orleans","Saints",2014,1133987,584900,549087,10,73129
"7916","New Orleans","Saints",2014,1133987,584900,549087,11,73073
"7917","New Orleans","Saints",2014,1133987,584900,549087,12,73373
"7918","New Orleans","Saints",2014,1133987,584900,549087,13,61916
"7919","New Orleans","Saints",2014,1133987,584900,549087,14,73006
"7920","New Orleans","Saints",2014,1133987,584900,549087,15,60996
"7921","New Orleans","Saints",2014,1133987,584900,549087,16,73164
"7922","New Orleans","Saints",2014,1133987,584900,549087,17,59952
"7923","New York","Giants",2014,1195369,631738,563631,1,64401
"7924","New York","Giants",2014,1195369,631738,563631,2,78344
"7925","New York","Giants",2014,1195369,631738,563631,3,77462
"7926","New York","Giants",2014,1195369,631738,563631,4,80573
"7927","New York","Giants",2014,1195369,631738,563631,5,80307
"7928","New York","Giants",2014,1195369,631738,563631,6,69596
"7929","New York","Giants",2014,1195369,631738,563631,7,91028
"7930","New York","Giants",2014,1195369,631738,563631,8,NA
"7931","New York","Giants",2014,1195369,631738,563631,9,77975
"7932","New York","Giants",2014,1195369,631738,563631,10,68352
"7933","New York","Giants",2014,1195369,631738,563631,11,80352
"7934","New York","Giants",2014,1195369,631738,563631,12,80520
"7935","New York","Giants",2014,1195369,631738,563631,13,64687
"7936","New York","Giants",2014,1195369,631738,563631,14,69143
"7937","New York","Giants",2014,1195369,631738,563631,15,77628
"7938","New York","Giants",2014,1195369,631738,563631,16,55851
"7939","New York","Giants",2014,1195369,631738,563631,17,79150
"7940","New York","Jets",2014,1157234,625280,531954,1,78160
"7941","New York","Jets",2014,1157234,625280,531954,2,78041
"7942","New York","Jets",2014,1157234,625280,531954,3,78160
"7943","New York","Jets",2014,1157234,625280,531954,4,78160
"7944","New York","Jets",2014,1157234,625280,531954,5,63471
"7945","New York","Jets",2014,1157234,625280,531954,6,78160
"7946","New York","Jets",2014,1157234,625280,531954,7,68756
"7947","New York","Jets",2014,1157234,625280,531954,8,78160
"7948","New York","Jets",2014,1157234,625280,531954,9,74127
"7949","New York","Jets",2014,1157234,625280,531954,10,78160
"7950","New York","Jets",2014,1157234,625280,531954,11,NA
"7951","New York","Jets",2014,1157234,625280,531954,12,56044
"7952","New York","Jets",2014,1157234,625280,531954,13,78160
"7953","New York","Jets",2014,1157234,625280,531954,14,52152
"7954","New York","Jets",2014,1157234,625280,531954,15,69143
"7955","New York","Jets",2014,1157234,625280,531954,16,78160
"7956","New York","Jets",2014,1157234,625280,531954,17,70220
"7957","Oakland","Raiders",2014,1013469,459333,554136,1,78160
"7958","Oakland","Raiders",2014,1013469,459333,554136,2,54063
"7959","Oakland","Raiders",2014,1013469,459333,554136,3,68756
"7960","Oakland","Raiders",2014,1013469,459333,554136,4,83436
"7961","Oakland","Raiders",2014,1013469,459333,554136,5,NA
"7962","Oakland","Raiders",2014,1013469,459333,554136,6,53329
"7963","Oakland","Raiders",2014,1013469,459333,554136,7,52101
"7964","Oakland","Raiders",2014,1013469,459333,554136,8,67431
"7965","Oakland","Raiders",2014,1013469,459333,554136,9,68337
"7966","Oakland","Raiders",2014,1013469,459333,554136,10,54803
"7967","Oakland","Raiders",2014,1013469,459333,554136,11,66720
"7968","Oakland","Raiders",2014,1013469,459333,554136,12,52865
"7969","Oakland","Raiders",2014,1013469,459333,554136,13,55650
"7970","Oakland","Raiders",2014,1013469,459333,554136,14,55300
"7971","Oakland","Raiders",2014,1013469,459333,554136,15,72153
"7972","Oakland","Raiders",2014,1013469,459333,554136,16,53436
"7973","Oakland","Raiders",2014,1013469,459333,554136,17,76929
"7974","Philadelphia","Eagles",2014,1153703,556768,596935,1,69596
"7975","Philadelphia","Eagles",2014,1153703,556768,596935,2,64871
"7976","Philadelphia","Eagles",2014,1153703,556768,596935,3,69596
"7977","Philadelphia","Eagles",2014,1153703,556768,596935,4,70799
"7978","Philadelphia","Eagles",2014,1153703,556768,596935,5,69596
"7979","Philadelphia","Eagles",2014,1153703,556768,596935,6,69596
"7980","Philadelphia","Eagles",2014,1153703,556768,596935,7,NA
"7981","Philadelphia","Eagles",2014,1153703,556768,596935,8,61789
"7982","Philadelphia","Eagles",2014,1153703,556768,596935,9,71780
"7983","Philadelphia","Eagles",2014,1153703,556768,596935,10,69596
"7984","Philadelphia","Eagles",2014,1153703,556768,596935,11,78270
"7985","Philadelphia","Eagles",2014,1153703,556768,596935,12,69596
"7986","Philadelphia","Eagles",2014,1153703,556768,596935,13,91379
"7987","Philadelphia","Eagles",2014,1153703,556768,596935,14,69596
"7988","Philadelphia","Eagles",2014,1153703,556768,596935,15,69596
"7989","Philadelphia","Eagles",2014,1153703,556768,596935,16,78897
"7990","Philadelphia","Eagles",2014,1153703,556768,596935,17,79150
"7991","Pittsburgh","Steelers",2014,1060542,497811,562731,1,64598
"7992","Pittsburgh","Steelers",2014,1060542,497811,562731,2,71181
"7993","Pittsburgh","Steelers",2014,1060542,497811,562731,3,73945
"7994","Pittsburgh","Steelers",2014,1060542,497811,562731,4,62910
"7995","Pittsburgh","Steelers",2014,1060542,497811,562731,5,66198
"7996","Pittsburgh","Steelers",2014,1060542,497811,562731,6,67431
"7997","Pittsburgh","Steelers",2014,1060542,497811,562731,7,56375
"7998","Pittsburgh","Steelers",2014,1060542,497811,562731,8,62479
"7999","Pittsburgh","Steelers",2014,1060542,497811,562731,9,63971
"8000","Pittsburgh","Steelers",2014,1060542,497811,562731,10,78160
"8001","Pittsburgh","Steelers",2014,1060542,497811,562731,11,69143
"8002","Pittsburgh","Steelers",2014,1060542,497811,562731,12,NA
"8003","Pittsburgh","Steelers",2014,1060542,497811,562731,13,61916
"8004","Pittsburgh","Steelers",2014,1060542,497811,562731,14,65512
"8005","Pittsburgh","Steelers",2014,1060542,497811,562731,15,71161
"8006","Pittsburgh","Steelers",2014,1060542,497811,562731,16,60865
"8007","Pittsburgh","Steelers",2014,1060542,497811,562731,17,64697
"8008","San Diego","Chargers",2014,1069529,523457,546072,1,61292
"8009","San Diego","Chargers",2014,1069529,523457,546072,2,67916
"8010","San Diego","Chargers",2014,1069529,523457,546072,3,68611
"8011","San Diego","Chargers",2014,1069529,523457,546072,4,56553
"8012","San Diego","Chargers",2014,1069529,523457,546072,5,63471
"8013","San Diego","Chargers",2014,1069529,523457,546072,6,53329
"8014","San Diego","Chargers",2014,1069529,523457,546072,7,65260
"8015","San Diego","Chargers",2014,1069529,523457,546072,8,76907
"8016","San Diego","Chargers",2014,1069529,523457,546072,9,70222
"8017","San Diego","Chargers",2014,1069529,523457,546072,10,NA
"8018","San Diego","Chargers",2014,1069529,523457,546072,11,66720
"8019","San Diego","Chargers",2014,1069529,523457,546072,12,66040
"8020","San Diego","Chargers",2014,1069529,523457,546072,13,71060
"8021","San Diego","Chargers",2014,1069529,523457,546072,14,68815
"8022","San Diego","Chargers",2014,1069529,523457,546072,15,68682
"8023","San Diego","Chargers",2014,1069529,523457,546072,16,70699
"8024","San Diego","Chargers",2014,1069529,523457,546072,17,73952
"8025","San Francisco","49ers",2014,1130143,566192,563951,1,91174
"8026","San Francisco","49ers",2014,1130143,566192,563951,2,70799
"8027","San Francisco","49ers",2014,1130143,566192,563951,3,61572
"8028","San Francisco","49ers",2014,1130143,566192,563951,4,70799
"8029","San Francisco","49ers",2014,1130143,566192,563951,5,70799
"8030","San Francisco","49ers",2014,1130143,566192,563951,6,56851
"8031","San Francisco","49ers",2014,1130143,566192,563951,7,77047
"8032","San Francisco","49ers",2014,1130143,566192,563951,8,NA
"8033","San Francisco","49ers",2014,1130143,566192,563951,9,70799
"8034","San Francisco","49ers",2014,1130143,566192,563951,10,73129
"8035","San Francisco","49ers",2014,1130143,566192,563951,11,80352
"8036","San Francisco","49ers",2014,1130143,566192,563951,12,70799
"8037","San Francisco","49ers",2014,1130143,566192,563951,13,70799
"8038","San Francisco","49ers",2014,1130143,566192,563951,14,55300
"8039","San Francisco","49ers",2014,1130143,566192,563951,15,68526
"8040","San Francisco","49ers",2014,1130143,566192,563951,16,70699
"8041","San Francisco","49ers",2014,1130143,566192,563951,17,70699
"8042","Seattle","Seahawks",2014,1107297,547298,559999,1,68424
